EstadoCivil,Curso,QualificacaoAnterior,QualificacaoAnteriorGrau,Nacionalidade,NotaAdmissao,NecessidadesEspeciais,Devedor,MensalidadesEmDia,Genero,Bolsista,International,UnidadesCurriculares1SemestreCreditado,UnidadesCurriculares1SemestreInscrito,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares1SemestreSemAvaliacoes,UnidadesCurriculares2SemestreCreditado,UnidadesCurriculares2SemestreInscrito,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares2SemestreAprovado,UnidadesCurriculares2SemestreGrau,UnidadesCurriculares2SemestreSemAvaliacoes,TaxaDesemprego,TaxaInflacao,PIB,Target,ProbabilidadeEvasao,PredicaoEvasao,ClassePredita
Solteiro,Equincultura,Curso de Especialização Tecnológica,110.0,Português,110.0,0,0,1,Masculino,0,0,0,6,15,4,10.75,0,0,6,12,2,10.5,0,13.9,-0.3,0.79,Desistente,0.8088246376176953,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Básico (3º Ciclo),133.1,Português,97.2,0,0,1,Masculino,1,0,0,6,10,4,11.6,0,0,6,8,5,13.0,0,11.1,0.6,2.02,Graduado,0.3686055109673017,0,Não Desistente
Solteiro,Enfermagem,Ensino Básico (3º Ciclo),133.1,Português,100.0,0,1,1,Masculino,0,0,0,7,21,0,0.0,3,0,7,7,0,0.0,0,16.2,0.3,-0.92,Desistente,0.9926773860687196,1,Desistente
Solteiro,Engenharia Informática,Ensino Superior - Licenciatura (1º Ciclo),140.0,Português,140.0,0,0,1,Masculino,0,0,0,5,5,5,13.8,0,0,5,7,5,1.41428571428571e+16,0,11.1,0.6,2.02,Graduado,0.17774099730949253,0,Não Desistente
Solteiro,Higiene Oral,Ensino Secundário,130.0,Português,128.0,0,0,1,Masculino,0,0,0,7,8,7,1.35857142857142e+16,0,0,8,8,8,146875.0,0,15.5,2.8,-4.06,Graduado,0.1361981515721001,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,110.0,Português,115.3,0,0,1,Masculino,0,0,0,6,8,6,1.38571428571428e+16,0,0,6,8,5,13.0,0,15.5,2.8,-4.06,Graduado,0.30067988079495866,0,Não Desistente
Divorciado,Agronomia,Ensino Secundário,140.0,Português,150.0,0,0,1,Masculino,0,0,0,6,12,5,12.0,0,0,6,10,6,1.23333333333333e+16,0,11.1,0.6,2.02,Matriculado,0.07192772008063049,0,Não Desistente
Solteiro,Agronomia,Curso de Especialização Tecnológica,160.0,Português,160.0,0,0,1,Masculino,1,0,0,6,9,6,1.34444444444444e+16,0,0,6,9,5,12.6,0,13.9,-0.3,0.79,Graduado,0.06127029301354394,0,Não Desistente
Solteiro,Design de Comunicação,Ensino Secundário,138.0,Português,133.1,0,0,1,Masculino,0,0,0,6,6,6,14.0,0,0,6,7,6,1.38571428571428e+16,0,8.9,1.4,3.51,Graduado,0.0851330760093078,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,126.0,Português,119.0,0,1,1,Masculino,0,0,0,6,10,1,12.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,Desistente,0.9839322083978558,1,Desistente
Casado,Gestão (presencial noturno),Ensino Secundário,120.0,Português,156.0,0,0,1,Masculino,0,0,0,5,5,5,14.2,0,0,5,6,5,1.38333333333333e+16,0,10.8,1.4,1.74,Graduado,0.24885581550058392,0,Não Desistente
Casado,Enfermagem,Ensino Secundário,130.0,Português,163.7,0,0,1,Feminino,0,0,0,7,11,5,13.34,0,0,7,9,5,10.84,0,12.4,0.5,1.79,Matriculado,0.31748709549068893,0,Não Desistente
Solteiro,Enfermagem,Ensino Superior - Licenciatura (1º Ciclo),130.0,Português,130.0,0,0,1,Feminino,0,0,3,8,12,7,1.24571428571428e+16,0,3,8,12,7,1.24571428571428e+16,0,12.7,3.7,-1.7,Matriculado,0.23055252471988846,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,122.0,Português,123.1,0,0,0,Feminino,0,0,0,6,12,3,11.0,0,0,6,12,3,12.0,0,9.4,-0.8,-3.12,Desistente,0.9522615967116874,1,Desistente
Solteiro,Gestão (presencial noturno),Ensino Secundário,160.0,Brasileiro,160.0,0,0,1,Feminino,1,1,0,5,13,4,10.5,0,0,5,10,4,10.5,0,15.5,2.8,-4.06,Matriculado,0.2833842026819548,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,134.0,Português,136.1,0,0,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduado,0.5345952248103334,1,Desistente
Solteiro,Design de Comunicação,Ensino Secundário,134.0,Português,132.7,0,0,1,Masculino,0,0,9,13,13,13,14.0,0,7,12,13,12,13.0,0,15.5,2.8,-4.06,Graduado,0.12338830203260381,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,140.0,Moldávia (República da),128.2,0,0,1,Feminino,0,1,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,Desistente,0.9792643065424698,1,Desistente
Solteiro,Turismo,Ensino Secundário,127.0,Português,126.7,0,0,0,Masculino,0,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Desistente,0.9963365606278032,1,Desistente
Casado,Gestão (presencial noturno),Ensino Secundário,133.1,Português,150.0,0,0,1,Masculino,0,0,0,5,8,4,10.0,0,0,5,8,4,12.5,0,9.4,-0.8,-3.12,Matriculado,0.467581393700458,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,143.0,Português,156.3,0,0,1,Masculino,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduado,0.4114705252704543,0,Não Desistente
Solteiro,Turismo,Ensino Secundário,115.0,Guineense,116.1,0,0,1,Feminino,0,1,0,6,6,6,13.5,0,0,6,6,6,1.43333333333333e+16,0,12.4,0.5,1.79,Graduado,0.03502195495510694,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,131.0,Português,123.8,0,0,1,Feminino,0,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,15.5,2.8,-4.06,Desistente,0.986551324486735,1,Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,146.0,Português,153.0,0,0,1,Feminino,1,0,15,17,18,17,1338888888888880.0,0,15,17,18,17,1488888888888880.0,0,11.1,0.6,2.02,Graduado,0.031051361286954574,0,Não Desistente
Solteiro,Enfermagem,Ensino Superior - Doutoramento,140.0,Português,140.0,0,0,0,Feminino,0,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Desistente,0.9984781563947525,1,Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,135.0,Português,131.9,0,0,1,Masculino,0,0,6,12,12,12,1.35833333333333e+16,0,4,11,12,11,1.35833333333333e+16,0,8.9,1.4,3.51,Graduado,0.02175924299670834,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,133.0,Português,141.4,0,0,1,Masculino,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Matriculado,0.45755562534967004,0,Não Desistente
Solteiro,Gestão,Outro - 11º Ano de Escolaridade,133.1,Português,140.0,0,1,0,Masculino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Desistente,0.9971759040664977,1,Desistente
Solteiro,Gestão (presencial noturno),Ensino Secundário,120.0,Português,115.0,0,0,1,Masculino,0,0,0,5,9,1,10.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Desistente,0.9656961497540357,1,Desistente
Casado,Gestão (presencial noturno),Ensino Secundário,133.1,Português,168.0,0,0,1,Masculino,0,0,0,5,5,5,15.2,0,0,5,5,5,15.2,0,11.1,0.6,2.02,Graduado,0.27350187229693557,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,130.0,Português,101.3,0,0,1,Masculino,0,0,0,6,12,4,12.8,0,0,6,17,0,0.0,0,12.4,0.5,1.79,Desistente,0.8801587776425986,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,125.0,Português,122.6,0,0,1,Masculino,0,0,0,5,7,5,1.11666666666666e+16,0,0,5,5,4,11.0,0,9.4,-0.8,-3.12,Desistente,0.3430208464110192,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,134.0,Português,141.7,0,0,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Matriculado,0.48489920945849413,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,151.0,Português,132.3,0,0,1,Masculino,0,0,0,8,9,7,1.28285714285714e+16,0,0,8,9,7,1.28285714285714e+16,0,12.7,3.7,-1.7,Graduado,0.12163755603936839,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,112.0,Português,111.7,0,1,0,Masculino,0,0,0,6,6,6,12.5,0,0,6,10,4,12.6,0,15.5,2.8,-4.06,Desistente,0.9481599050766361,1,Desistente
Solteiro,Engenharia Informática,Ensino Secundário,120.0,Português,98.7,0,0,1,Masculino,1,0,0,5,12,3,10.0,0,0,5,10,3,12.4,0,12.4,0.5,1.79,Graduado,0.3956130504941224,0,Não Desistente
Solteiro,Turismo,Ensino Secundário,140.0,Santomense,140.0,0,0,0,Feminino,0,1,0,6,6,6,11.5,0,0,6,10,4,13.25,0,13.9,-0.3,0.79,Graduado,0.4041790799176427,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,140.0,Guineense,140.0,0,1,0,Feminino,0,1,0,8,11,7,1.13285714285714e+16,0,0,8,11,7,1.13285714285714e+16,0,12.7,3.7,-1.7,Desistente,0.27556931277121693,0,Não Desistente
Divorciado,Agronomia,Ensino Secundário,133.1,Português,100.7,0,0,1,Feminino,0,0,0,6,15,2,13.0,2,0,6,13,3,13.0,1,15.5,2.8,-4.06,Matriculado,0.4438454833495842,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,143.0,Português,133.8,0,0,1,Feminino,0,0,0,7,7,6,1.30333333333333e+16,0,0,7,7,6,1.30333333333333e+16,0,7.6,2.6,0.32,Graduado,0.10163470813135347,0,Não Desistente
Casado,Jornalismo e Comunicação,Ensino Secundário,133.1,Brasileiro,100.0,0,0,1,Feminino,0,1,0,6,8,6,1.21666666666666e+16,0,0,6,7,4,11.75,0,11.1,0.6,2.02,Graduado,0.45729060341400884,0,Não Desistente
Solteiro,Engenharia Informática,Ensino Superior - Mestrado,180.0,Português,180.0,0,1,1,Masculino,0,0,0,5,6,4,14.5,0,0,5,10,3,16.2,0,13.9,-0.3,0.79,Matriculado,0.8551564340630208,1,Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,136.0,Português,130.8,0,0,1,Feminino,0,0,0,5,7,5,14.4,1,0,5,5,5,13.6,0,12.7,3.7,-1.7,Graduado,0.09946594568760499,0,Não Desistente
Casado,Gestão (presencial noturno),Curso de Especialização Tecnológica,140.0,Português,140.0,0,0,1,Feminino,0,0,2,6,10,4,12.25,0,3,7,9,6,12.5,0,9.4,-0.8,-3.12,Matriculado,0.35545709414456345,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,130.0,Português,106.2,0,0,1,Feminino,0,0,0,7,14,0,0.0,0,0,7,14,0,0.0,0,11.1,0.6,2.02,Desistente,0.9615216392733622,1,Desistente
Solteiro,Serviço Social,Ensino Secundário,141.0,Português,125.6,0,0,1,Feminino,1,0,0,6,6,6,1.26666666666666e+16,0,0,6,6,6,12.0,0,9.4,-0.8,-3.12,Graduado,0.031204438775345022,0,Não Desistente
Solteiro,Ensino Básico,Ensino Secundário,121.0,Português,117.5,0,1,0,Feminino,0,0,0,6,14,2,12.0,0,0,6,14,3,1.16666666666666e+16,0,10.8,1.4,1.74,Desistente,0.9844382689161617,1,Desistente
Casado,Engenharia Informática,Ensino Superior - Licenciatura,120.0,Português,122.5,0,0,0,Feminino,0,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Desistente,0.9973698221812265,1,Desistente
Solteiro,Gestão,Ensino Secundário,129.0,Português,132.9,0,0,1,Feminino,0,0,0,5,5,3,1.16666666666666e+16,0,0,5,10,4,10.8,0,9.4,-0.8,-3.12,Desistente,0.24625187087135092,0,Não Desistente
Casado,Ensino Básico,Outro - 11º Ano de Escolaridade,133.1,Português,103.0,0,0,1,Feminino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Desistente,0.9934452677453394,1,Desistente
Divorciado,Serviço Social (prestação nocturna),Ensino Secundário,100.0,Português,107.0,0,0,1,Feminino,0,0,0,5,12,1,10.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Desistente,0.870264711852844,1,Desistente
Solteiro,Equincultura,Ensino Superior - Licenciatura,133.1,Espanhol,100.0,0,0,1,Masculino,0,1,0,7,8,0,0.0,1,0,6,9,0,0.0,0,8.9,1.4,3.51,Desistente,0.9737127883882082,1,Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,133.1,Português,100.0,0,0,1,Feminino,0,0,0,6,11,4,12.25,0,0,6,16,3,12.0,0,7.6,2.6,0.32,Desistente,0.35084364634975407,0,Não Desistente
Solteiro,Design de Comunicação,Ensino Secundário,139.0,Português,131.3,0,0,1,Feminino,0,0,0,6,10,4,12.0,1,0,6,6,6,12.5,0,7.6,2.6,0.32,Graduado,0.09342908562841154,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,125.0,Português,122.2,0,0,0,Feminino,0,0,0,6,7,5,12.6,0,0,6,6,5,11.8,0,11.1,0.6,2.02,Matriculado,0.7958358993230676,1,Desistente
Casado,Gestão (presencial noturno),12º Ano de Escolaridade - Não Concluído,133.1,Português,118.4,0,0,0,Feminino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Desistente,0.9969721910765512,1,Desistente
Casado,Turismo,Ensino Superior - Licenciatura,100.0,Português,100.0,0,0,0,Feminino,0,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Desistente,0.9980876231149174,1,Desistente
União de Fato,Enfermagem,Ensino Secundário,110.0,Português,110.0,0,0,0,Feminino,0,0,0,8,8,0,0.0,1,0,8,8,0,0.0,1,12.7,3.7,-1.7,Desistente,0.9967157549520832,1,Desistente
Casado,Serviço Social (prestação nocturna),Ensino Secundário,133.1,Português,100.0,0,0,1,Feminino,1,0,11,16,16,16,126875.0,0,11,13,13,13,12.0,0,9.4,-0.8,-3.12,Graduado,0.04890350193336376,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,123.0,Português,106.2,0,0,1,Feminino,0,0,9,13,22,10,10.4,0,4,9,18,6,1.06666666666666e+16,0,12.7,3.7,-1.7,Graduado,0.3965800580011867,0,Não Desistente
Solteiro,Gestão,Ensino Superior - Licenciatura (1º Ciclo),110.0,Português,110.0,0,0,1,Feminino,0,0,11,15,26,14,1.04666666666666e+16,0,9,12,16,12,1.09230769230769e+16,0,13.9,-0.3,0.79,Graduado,0.11371799023223399,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,130.0,Português,122.3,0,0,1,Feminino,0,0,0,5,10,5,1.43333333333333e+16,2,0,5,8,5,13.0,1,9.4,-0.8,-3.12,Graduado,0.06798098808357478,0,Não Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,133.1,Português,112.5,0,0,1,Feminino,1,0,0,7,7,6,1.46666666666666e+16,1,0,6,7,6,1.43333333333333e+16,0,10.8,1.4,1.74,Graduado,0.035110477625902706,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,97.0,Português,98.1,0,0,1,Feminino,0,0,0,7,7,7,1.28357142857142e+16,0,0,8,8,8,1423125.0,0,11.1,0.6,2.02,Graduado,0.05352178316491478,0,Não Desistente
Solteiro,Engenharia Informática,Ensino Secundário,130.0,Português,140.2,0,0,1,Masculino,0,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Desistente,0.9576917469888536,1,Desistente
Solteiro,Gestão,Ensino Secundário,139.0,Português,143.6,0,1,1,Masculino,0,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Matriculado,0.963342622571826,1,Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,150.0,Português,134.6,0,0,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Desistente,0.48139195435360627,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,141.0,Português,126.8,0,0,1,Masculino,0,0,0,8,8,8,1324875.0,0,0,8,8,8,1324875.0,0,9.4,-0.8,-3.12,Graduado,0.057603428835854814,0,Não Desistente
Solteiro,Tecnologias de Produção de Biocombustíveis,Ensino Secundário,133.1,Brasileiro,100.0,0,0,1,Masculino,0,1,0,7,10,7,1.28571428571428e+16,0,0,7,7,4,12.75,0,8.9,1.4,3.51,Matriculado,0.3618891047689929,0,Não Desistente
Solteiro,Equincultura,Ensino Secundário,137.0,Português,130.0,0,0,1,Feminino,0,0,0,6,12,5,13.6,0,0,6,10,4,14.25,0,12.4,0.5,1.79,Matriculado,0.506377246982812,1,Desistente
Solteiro,Gestão,Ensino Secundário,116.0,Português,113.6,0,0,1,Feminino,1,0,0,5,6,3,14.0,0,0,5,8,5,12.4,0,11.1,0.6,2.02,Graduado,0.09361036102571822,0,Não Desistente
Solteiro,Equincultura,Curso de Especialização Tecnológica,140.0,Português,140.0,0,1,0,Feminino,0,0,1,6,11,3,12.0,0,0,6,11,2,11.0,0,12.4,0.5,1.79,Matriculado,0.9858989445436324,1,Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,106.0,Português,106.0,0,0,1,Feminino,0,0,0,6,9,6,1.31666666666666e+16,0,0,6,8,4,14.0,0,13.9,-0.3,0.79,Matriculado,0.24370677219815765,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,135.0,Português,126.6,0,0,1,Feminino,1,0,0,6,8,6,13625.0,0,0,6,7,6,1.21666666666666e+16,0,12.7,3.7,-1.7,Graduado,0.03059806444078673,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,144.0,Português,130.7,0,0,1,Feminino,1,0,0,7,8,7,14.85,0,0,8,9,8,1561111111111110.0,0,13.9,-0.3,0.79,Graduado,0.03735758392856911,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,108.0,Português,105.9,0,0,1,Masculino,0,0,0,5,9,4,10.75,0,0,5,6,5,11.4,0,11.1,0.6,2.02,Graduado,0.16355056556809172,0,Não Desistente
Solteiro,Higiene Oral,Ensino Secundário,137.0,Santomense,137.0,0,1,1,Feminino,0,1,0,7,11,0,0.0,4,0,7,11,2,1.16666666666666e+16,0,8.9,1.4,3.51,Matriculado,0.6225375005765923,1,Desistente
Solteiro,Equincultura,Ensino Secundário,133.1,Espanhol,100.0,0,0,1,Feminino,0,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Desistente,0.9553213280725371,1,Desistente
Casado,Serviço Social (prestação nocturna),Ensino Secundário,121.0,Português,114.4,0,0,1,Feminino,0,0,8,12,14,12,14.0,0,2,7,12,7,1.38571428571428e+16,0,7.6,2.6,0.32,Matriculado,0.049229690278320394,0,Não Desistente
Solteiro,Agronomia,Ensino Básico (3º Ciclo),133.1,Português,120.0,0,1,0,Masculino,0,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Desistente,0.9987584500265583,1,Desistente
Separado Judicialmente,Gestão (presencial noturno),Outro - 11º Ano de Escolaridade,130.0,Português,119.0,0,0,0,Masculino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Desistente,0.9975359705547636,1,Desistente
União de Fato,Agronomia,Ensino Secundário,133.1,Português,110.0,0,1,0,Feminino,0,0,0,6,17,5,13.0,0,0,6,11,4,11.75,0,13.9,-0.3,0.79,Desistente,0.7932764305900163,1,Desistente
União de Fato,Gestão (presencial noturno),Ensino Superior - Licenciatura,120.0,Português,120.0,0,0,1,Feminino,0,0,6,8,12,8,12375.0,0,4,9,11,5,12.4,0,8.9,1.4,3.51,Graduado,0.7690655633153677,1,Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,131.0,Português,119.8,1,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Graduado,0.6538183348951561,1,Desistente
Casado,Gestão de Publicidade e Marketing,Ensino Básico (3º Ciclo),133.1,Português,135.6,0,0,1,Feminino,0,0,0,6,10,5,11.4,0,0,6,9,4,13.75,0,12.4,0.5,1.79,Desistente,0.5723521548509707,1,Desistente
Solteiro,Gestão (presencial noturno),Ensino Secundário,100.0,Português,120.7,0,0,1,Feminino,0,0,0,5,9,4,11.25,0,0,5,7,4,13.0,0,7.6,2.6,0.32,Matriculado,0.29411605428767157,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,131.0,Português,136.3,0,1,0,Feminino,0,0,0,5,7,3,13.0,0,0,5,8,3,12.0,0,7.6,2.6,0.32,Desistente,0.9031985713708944,1,Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,158.0,Português,164.3,0,0,1,Masculino,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Matriculado,0.40261130831065345,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,146.0,Português,149.2,0,0,1,Masculino,1,0,0,6,6,6,13.5,0,0,6,6,6,1.41666666666666e+16,0,12.7,3.7,-1.7,Graduado,0.12856358220070455,0,Não Desistente
Solteiro,Design de Comunicação,Ensino Secundário,133.0,Português,122.5,0,0,1,Feminino,0,0,0,6,11,1,11.0,1,0,6,11,4,11.0,4,7.6,2.6,0.32,Matriculado,0.294926372149401,0,Não Desistente
Solteiro,Gestão (presencial noturno),Ensino Secundário,120.0,Português,100.0,0,0,1,Feminino,0,0,0,5,9,0,0.0,0,0,5,10,1,11.0,0,13.9,-0.3,0.79,Desistente,0.9231245258821915,1,Desistente
Solteiro,Ensino Básico,Ensino Secundário,119.0,Português,125.0,0,0,1,Feminino,1,0,0,6,9,5,12.0,0,0,6,8,5,11.2,0,10.8,1.4,1.74,Desistente,0.27578161253266653,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,132.0,Português,131.0,0,0,1,Feminino,1,0,0,6,8,5,13.0,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,Graduado,0.14734546281704922,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,130.0,Português,122.0,0,0,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduado,0.4848093555120999,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,132.0,Português,131.3,0,0,1,Feminino,0,0,0,5,8,4,12.0,0,0,5,8,4,12.25,0,9.4,-0.8,-3.12,Matriculado,0.21107575937708167,0,Não Desistente
Solteiro,Engenharia Informática,Ensino Secundário,133.1,Português,117.0,0,0,1,Masculino,0,0,0,5,10,5,1.11666666666666e+16,0,0,5,10,3,10.8,0,12.4,0.5,1.79,Matriculado,0.4031933490985354,0,Não Desistente
Solteiro,Turismo,Ensino Secundário,119.0,Português,118.0,0,0,1,Masculino,0,0,0,6,13,2,10.5,0,0,6,11,1,12.0,0,10.8,1.4,1.74,Desistente,0.9261079153490512,1,Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,134.0,Português,126.0,0,0,1,Masculino,0,0,0,6,7,6,1.26666666666666e+16,0,0,6,6,6,1.21666666666666e+16,0,7.6,2.6,0.32,Graduado,0.07232756619378734,0,Não Desistente
Solteiro,Agronomia,Curso de Especialização Tecnológica,120.0,Português,120.0,0,0,1,Masculino,0,0,1,6,6,1,11.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Desistente,0.9357881512194374,1,Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,172.0,Português,155.6,0,0,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Desistente,0.5279209155519803,1,Desistente
Solteiro,Gestão,Ensino Secundário,120.0,Português,122.8,0,0,1,Masculino,0,0,0,5,6,4,11.5,0,0,5,12,2,1.03333333333333e+16,0,10.8,1.4,1.74,Matriculado,0.5757941773741357,1,Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,129.0,Português,127.3,0,1,0,Masculino,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Desistente,0.920804260310455,1,Desistente
Solteiro,Gestão,Ensino Secundário,118.0,Português,118.4,0,0,1,Masculino,0,0,0,5,10,2,10.5,0,0,5,5,4,11.75,0,12.4,0.5,1.79,Matriculado,0.4077406547355663,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,127.0,Português,128.1,0,0,1,Masculino,0,0,0,5,8,4,12.5,0,0,5,6,4,11.0,0,7.6,2.6,0.32,Matriculado,0.345288688637247,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,133.1,Português,99.0,0,0,1,Masculino,0,0,0,7,9,6,1.28333333333333e+16,0,0,8,12,6,12.5,0,16.2,0.3,-0.92,Matriculado,0.2849093822497031,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,164.0,Português,161.2,0,0,1,Masculino,1,0,0,6,7,6,1.55714285714285e+16,0,0,6,7,6,1.61428571428571e+16,0,13.9,-0.3,0.79,Graduado,0.13126339898778916,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,136.0,Português,140.9,0,0,1,Masculino,0,0,0,6,10,4,12.0,0,0,6,7,5,11.8,0,9.4,-0.8,-3.12,Desistente,0.1878367809031293,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,117.0,Português,111.1,0,1,1,Masculino,0,0,0,6,6,4,11.25,0,0,6,6,3,1.13333333333333e+16,0,16.2,0.3,-0.92,Desistente,0.873763781241427,1,Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,131.0,Português,149.9,0,0,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduado,0.5359708756658621,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,110.0,Português,111.3,0,0,1,Masculino,0,0,0,6,10,6,1.22857142857142e+16,0,0,6,11,4,14.25,0,15.5,2.8,-4.06,Matriculado,0.4301334242028203,0,Não Desistente
Solteiro,Turismo,Ensino Secundário,125.0,Português,121.5,0,0,1,Masculino,0,0,0,6,12,5,11.0,0,0,6,11,3,1.03333333333333e+16,0,9.4,-0.8,-3.12,Matriculado,0.6003915704694985,1,Desistente
Solteiro,Agronomia,Curso de Especialização Tecnológica,120.0,Português,120.0,0,0,1,Masculino,0,0,0,6,8,6,1.21428571428571e+16,0,0,6,11,5,13.6,0,12.4,0.5,1.79,Graduado,0.08662604303180699,0,Não Desistente
Solteiro,Agronomia,Ensino Básico (3º Ciclo),133.1,Português,120.0,0,1,0,Masculino,0,0,0,6,11,2,11.5,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Desistente,0.9968093784303056,1,Desistente
Solteiro,Agronomia,Curso Técnico Superior Profissional,130.0,Português,130.0,0,1,1,Masculino,0,0,7,12,16,11,1.25454545454545e+16,0,5,10,12,8,11625.0,0,8.9,1.4,3.51,Matriculado,0.1834719123123393,0,Não Desistente
